title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
Regret this purchase,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-08-03 07:16:23 UTC,wizard,ok,Kacey Shields,egnition_sample_8209@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-04d01b4f-c62a-4975-a061-76c9ea24c2f8
Surprised by the quality,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2026-04-04 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-9f060d2d-8f59-4bae-8fa4-e5081367afe4
Decent enough,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-06-27 07:16:23 UTC,wizard,ok,Leonie Ortiz,egnition_sample_3315@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-485d1cd7-ebcb-453c-a441-817c1f946151
Does the job,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-12-20 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-d4805f4a-d0f5-40d3-bbd2-6080873ce219
Regret this purchase,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",1,2025-08-02 07:16:23 UTC,wizard,ok,Erica Pouros,egnition_sample_4182@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-452fb668-904a-42bb-88c4-20bc9a311149
Could be better,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-04-01 07:16:23 UTC,wizard,ok,Thaddeus Sipes,egnition_sample_8211@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-c4a715e0-3af5-4897-a137-d9863a29deda
Exactly as described,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-07-27 07:16:23 UTC,wizard,ok,Erica Pouros,egnition_sample_4182@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-a8fb406f-1f7f-4b87-944e-a83aa63f9b1d
Subpar material,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2025-07-06 07:16:23 UTC,wizard,ok,Jarret Nikolaus,egnition_sample_4453@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-346d7a91-c575-459f-8049-031d62902adc
It is okay,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-10-19 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-47395116-68f4-4895-b5c4-b73a09e668fc
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-04-13 07:16:23 UTC,wizard,ok,Zita Bauch,egnition_sample_5854@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-5af8a834-2f23-43a0-8a76-b46947b26009
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2025-07-28 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-4e5b6f0f-d825-47aa-8121-5e38857fed00
Issues from day one,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2025-05-27 07:16:23 UTC,wizard,ok,Florida Leffler,egnition_sample_1011@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-18fa878b-e9b0-424d-9f9c-38109b7ffa3a
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-10-16 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-52313bc2-a30e-4e41-9ad6-9c8b4d701746
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2025-06-03 07:16:23 UTC,wizard,ok,Keegan Gutmann,egnition_sample_7358@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-4e507967-a481-49bc-8bfb-13c1b2b45eeb
Exactly as described,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2025-12-02 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-8f649bc1-0c82-4fb6-b3f3-7beba1dd1d4d
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-02-15 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-76397c14-4fee-42f2-9b59-66bd47767c5d
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-12-19 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-0e9e5af7-68e7-4700-9dc4-c0dbc26219c5
Actually really good,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-02-23 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-1f8bc0b6-7d55-45e9-b9b8-87574f00bef4
Poor experience,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",2,2025-11-30 07:16:23 UTC,wizard,ok,Eusebio Heaney,egnition_sample_2484@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-8a80cf48-8470-4029-954b-377da2ca33d4
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2025-08-09 07:16:23 UTC,wizard,ok,Darlene Hartmann,egnition_sample_7284@egnition.com,9027392078052.0,vans-sk8-hi-decon-cutout-leaves-white,,,,,,review-f535b13a-7aa4-403e-986b-f275f724b010
Does the job,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-06-10 07:16:23 UTC,wizard,ok,Dixie Schmeler,egnition_sample_9903@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-eacdf740-ea88-42b6-b443-744c905bd242
Issues from day one,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-07-07 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-9bad55de-5391-4689-b35a-8d7ff8014a33
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",4,2026-03-24 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-7cd4db5c-919d-4170-997f-1e1e68c75541
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2026-04-14 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-89113ed1-36a5-4181-829c-f13006ab80a2
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-10-30 07:16:23 UTC,wizard,ok,Hettie Bogisich,egnition_sample_8915@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-c82e89f4-3f12-4960-8b2b-de0ab36afb77
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-09-01 07:16:23 UTC,wizard,ok,Keith Abernathy,egnition_sample_4290@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-4c817be4-4c69-4dbb-b259-2f1d9c6913a3
Mixed feelings,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-05-09 07:16:23 UTC,wizard,ok,Thaddeus Sipes,egnition_sample_8211@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-f9a60bd0-3b7c-416f-8031-da83ba6f2a8c
Poor experience,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",1,2025-12-12 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-f3399597-6672-4f76-87e8-8abc8cd2fd69
Exactly as described,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2026-02-28 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-47d47962-7eca-4793-b21c-93acca0af3d3
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-06-12 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-30d3fda6-f166-43ce-a146-cd015b5ac2da
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-04-14 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-8d6c58b6-d3e5-4d50-92d9-8ff7b7b0755f
Does the job,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-06-06 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-b74ac3ae-35ad-48db-ab9a-c9c5667bcd7c
Subpar material,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-11-02 07:16:23 UTC,wizard,ok,Alexandra Hill,egnition_sample_4088@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-8e3cf02c-80a6-4d75-aeae-f3c73da8c030
It is okay,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-11-10 07:16:23 UTC,wizard,ok,Eusebio Heaney,egnition_sample_2484@egnition.com,9027392045284.0,vans-era-59-moroccan-geo-dress-blues,,,,,,review-14a42411-a70f-400a-a6e8-5da88fd6bc9c
Subpar material,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-11-06 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-5a8a74b1-f702-4bf2-9251-7f8dc18f2fa8
Could be better,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2026-03-15 07:16:23 UTC,wizard,ok,Alexandra Hill,egnition_sample_4088@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-3d78ee6c-ca54-4aec-a3e2-e1346e734add
Decent enough,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-08-22 07:16:23 UTC,wizard,ok,Heloise Murazik,egnition_sample_3331@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-10b18144-0e18-40f3-abb9-b79e74716daa
Regret this purchase,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-06-14 07:16:23 UTC,wizard,ok,Russell Winfield,russel.winfield@example.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-594afde8-01fb-438d-a31f-377cbe1077d9
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-09-27 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-8449b9c6-98f4-46fb-a332-f44d45bd9c27
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-07-13 07:16:23 UTC,wizard,ok,Florida Leffler,egnition_sample_1011@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-b2642e6e-aa93-4809-98a1-a1f9ce34fed9
Exceeded expectations,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2026-02-01 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-7f015f3c-ba40-4015-ba64-fb031778e80f
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-02-04 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-6d7d9651-9122-452f-82c8-b3776ae4e4a3
Does the job,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2026-03-07 07:16:23 UTC,wizard,ok,Keegan Gutmann,egnition_sample_7358@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-193325b1-4490-42fb-8535-30ade8acdfe7
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2025-10-15 07:16:23 UTC,wizard,ok,Leonie Ortiz,egnition_sample_3315@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-80e2445a-fbab-4049-a08e-00ca5ff3c279
Regret this purchase,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-05-16 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-3d2c8966-28a9-403a-8347-bc7b59902a2c
Could be better,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-12-22 07:16:23 UTC,wizard,ok,Ralph Gulgowski,egnition_sample_6422@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-4a72baf8-975b-4f3b-b093-86146619f0cf
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-02-24 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-314cb9fe-b1da-4d54-b612-b3fb952a9e96
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,5,2026-04-07 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-d9581c3e-40a2-477c-90d9-fadd1e8e32a0
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-10-03 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-373af81b-8208-4a88-95b5-f3abe5bb8a2b
Exactly as described,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2026-02-17 07:16:23 UTC,wizard,ok,Jose Treutel,egnition_sample_1884@egnition.com,9027392012516.0,vans-authentic-butterfly-true-white-black,,,,,,review-5a4fa97d-7f81-418a-af79-4c4d47a6d177
A solid purchase,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,5,2025-10-12 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-d693f912-884d-4c38-ae1b-bbdb65ec55a2
Regret this purchase,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-08-28 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-3fe90124-abc7-4d02-9c12-ea87610e8524
A solid purchase,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2025-10-16 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-85ead2d4-2932-482e-8807-76c5b703724f
Exceeded expectations,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-10-21 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-a4094c9a-ebd3-4aee-84cb-05171dc494d7
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",4,2025-05-16 07:16:23 UTC,wizard,ok,Darlene Hartmann,egnition_sample_7284@egnition.com,9027391979748.0,vans-authentic-multi-eyelets-gradient-crimson,,,,,,review-05e1da99-34c7-4d2a-b22c-2d7d76a72c31
Actually really good,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,5,2025-05-09 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-81fb06b7-a22b-445d-9bca-5c14340b4685
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-04-07 07:16:23 UTC,wizard,ok,Julia Heller,egnition_sample_4950@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-d0849ba6-9c40-4668-b4fb-0bca48d83528
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2026-03-03 07:16:23 UTC,wizard,ok,Russell Winfield,russel.winfield@example.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-be764fca-e137-4c88-8fda-83fa9a870744
Mixed feelings,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-05-25 07:16:23 UTC,wizard,ok,Hertha Rau,egnition_sample_8789@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-c77c3c9c-e1ae-4876-a611-bbfc85066551
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-07-14 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-a42f894c-050d-440a-9fff-ed6f0db61aa3
Actually really good,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-06-27 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-332be6e6-dc21-45ec-b838-46d82db68a70
Exceeded expectations,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2025-09-19 07:16:23 UTC,wizard,ok,Lisette Sawayn,egnition_sample_2922@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-60e5ab59-1ebe-4aeb-a2fb-1d70e0d4bfce
Does the job,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-06-29 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-e1e9a9ac-833d-45b3-a45f-2de70d7d1181
Could be better,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-11-18 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-69bb3f1d-c0bd-4f04-a95e-fb2ab818ecae
Regret this purchase,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-03-03 07:16:23 UTC,wizard,ok,Jose Treutel,egnition_sample_1884@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-05414d78-f439-4a96-bd45-b2910f76ac8a
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,5,2026-03-14 07:16:23 UTC,wizard,ok,Darlene Hartmann,egnition_sample_7284@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-4435496c-385f-46e3-af09-96886527f75e
Exactly as described,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-03-15 07:16:23 UTC,wizard,ok,Cortney Ritchie,egnition_sample_4918@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-c0438e12-0529-44e3-9173-85bd72a11923
Disappointing,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-10-14 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-301f9cc1-b963-4865-b1f4-b23523dd4d3f
Poor experience,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-06-17 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-059ec99f-9062-4095-932d-3e30b3eb18cb
Does the job,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-07-15 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392602340.0,nike-crackle-print-tb-tee,,,,,,review-29433e22-7d8c-472f-aaba-a667ee23be89
Does the job,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-07-27 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-c35a73cc-e07f-466c-9873-633d86219107
Actually really good,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-06-22 07:16:23 UTC,wizard,ok,Keegan Gutmann,egnition_sample_7358@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-45cc631d-9ea5-41ce-b6a3-92e01aef1079
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2026-01-07 07:16:23 UTC,wizard,ok,Kacey Shields,egnition_sample_8209@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-b6c331b3-6cfe-4ec9-b0cd-e3846f0776dc
Disappointing,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",2,2025-06-28 07:16:23 UTC,wizard,ok,Jayce Dickinson,egnition_sample_6604@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-4f709d88-62ec-4042-b385-f6ae15d0b99a
Average quality,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-05-18 07:16:23 UTC,wizard,ok,Heloise Murazik,egnition_sample_3331@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-e3ccaa8c-8cb5-436e-a9c6-92cb5b057cac
Not worth it,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-10-14 07:16:23 UTC,wizard,ok,Heloise Murazik,egnition_sample_3331@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-e1babeda-6721-47ca-adc4-2015f9dfdb87
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2026-01-07 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-c51e0f03-3175-42a0-877d-9ef785d0c6e2
Could be better,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-12-26 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-37d6f845-9cc5-44f1-8396-47cfe25d6954
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-06-21 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-8c0369b0-c6c0-4768-8f8a-22de45a63b9d
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-06-24 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-26d6d6e5-7448-4346-bc2c-da7806f9bf4a
Average quality,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-01-16 07:16:23 UTC,wizard,ok,Karine Ruby,karine.ruby@example.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-6e72af45-4e88-4b85-82de-7dba4f6c720f
Subpar material,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",2,2025-10-09 07:16:23 UTC,wizard,ok,Lesley Schowalter,egnition_sample_4200@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-73e869d9-28bb-406e-804d-2adf67e0e3c8
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2025-06-13 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-064673b6-f2b6-460b-9cca-6d52991d0ef0
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2025-12-16 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-132097fe-5f24-4911-9542-7379c9a9f202
Issues from day one,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-10-15 07:16:23 UTC,wizard,ok,Mikel Koepp,egnition_sample_4841@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-c9a872ba-e61f-47b8-ad17-dae7e27a76d7
Mixed feelings,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-05-07 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-65f4732a-973e-4a21-88d6-fffaa7bad791
Not worth it,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-12-27 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-98cce6ca-3b42-468f-aa88-8baa058386ef
Average quality,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-03-11 07:16:23 UTC,wizard,ok,Lisette Sawayn,egnition_sample_2922@egnition.com,9027392569572.0,timberland-mens-6-inch-premium-boot,,,,,,review-4b460fc3-73d3-415d-bbb6-f3bf159d116b
